gameid,url,league,year,date,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,total cs
FRA1TMNT1/260077,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/260077?gameHash=a896adb685028b21,EU CS,2014,6/6/2014 20:05,1,10,Red,sup,Zytan,SK Gaming Prime,Nami,Jax,Kassadin,Kayle,,,1840,0,0,5,9,12
FRA1TMNT1/260077,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/260077?gameHash=a896adb685028b21,EU CS,2014,6/6/2014 20:05,1,100,Blue,team,,H2k-Gaming,,Kha'Zix,Lulu,Lucian,,,1840,1,16,11,42,
FRA1TMNT1/260077,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/260077?gameHash=a896adb685028b21,EU CS,2014,6/6/2014 20:05,1,200,Red,team,,SK Gaming Prime,,Jax,Kassadin,Kayle,,,1840,0,11,16,27,
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,1,Blue,top,Smittyj,SK Gaming Prime,Jax,Evelynn,Elise,Lee Sin,,,2038,0,1,7,0,216
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,2,Blue,jng,Gilius,SK Gaming Prime,Jarvan IV,Evelynn,Elise,Lee Sin,,,2038,0,0,3,2,85
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,3,Blue,mid,Fox,SK Gaming Prime,Kayle,Evelynn,Elise,Lee Sin,,,2038,0,1,2,1,325
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,4,Blue,bot,Haydal,SK Gaming Prime,Twitch,Evelynn,Elise,Lee Sin,,,2038,0,1,5,1,188
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,5,Blue,sup,Zytan,SK Gaming Prime,Karma,Evelynn,Elise,Lee Sin,,,2038,0,0,6,2,24
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,6,Red,top,Odoamne,H2k-Gaming,Shyvana,Kha'Zix,Kassadin,Lulu,,,2038,1,5,0,9,290
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,7,Red,jng,Kold,H2k-Gaming,Vi,Kha'Zix,Kassadin,Lulu,,,2038,1,5,1,11,112
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,8,Red,mid,FEBIVEN,H2k-Gaming,Orianna,Kha'Zix,Kassadin,Lulu,,,2038,1,4,1,9,293
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,9,Red,bot,Hjarnan,H2k-Gaming,Lucian,Kha'Zix,Kassadin,Lulu,,,2038,1,8,0,6,247
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,10,Red,sup,AoD,H2k-Gaming,Thresh,Kha'Zix,Kassadin,Lulu,,,2038,1,1,1,13,32
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,100,Blue,team,,SK Gaming Prime,,Evelynn,Elise,Lee Sin,,,2038,0,3,23,6,
FRA1TMNT1/250122,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250122?gameHash=cb7a8cf34e4e749f,EU CS,2014,6/6/2014 21:02,2,200,Red,team,,H2k-Gaming,,Kha'Zix,Kassadin,Lulu,,,2038,1,23,3,48,
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,1,Blue,top,Dyrus,TSM,Shyvana,LeBlanc,Nunu & Willump,Lucian,,,2632,0,0,6,1,275
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,2,Blue,jng,Amazing,TSM,Lee Sin,LeBlanc,Nunu & Willump,Lucian,,,2632,0,0,3,4,159
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,3,Blue,mid,Bjergsen,TSM,Yasuo,LeBlanc,Nunu & Willump,Lucian,,,2632,0,4,4,0,395
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,4,Blue,bot,WildTurtle,TSM,Corki,LeBlanc,Nunu & Willump,Lucian,,,2632,0,2,1,3,365
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,5,Blue,sup,Gleeb,TSM,Morgana,LeBlanc,Nunu & Willump,Lucian,,,2632,0,0,2,6,25
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,6,Red,top,GodLike,LMQ,Kayle,Kassadin,Lulu,Jax,,,2632,1,6,1,7,363
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,7,Red,jng,NoName,LMQ,Elise,Kassadin,Lulu,Jax,,,2632,1,3,0,10,156
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,8,Red,mid,XiaoWeiXiao,LMQ,Kha'Zix,Kassadin,Lulu,Jax,,,2632,1,2,1,8,434
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,9,Red,bot,Vasilii,LMQ,Twitch,Kassadin,Lulu,Jax,,,2632,1,4,1,8,352
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,10,Red,sup,Mor,LMQ,Thresh,Kassadin,Lulu,Jax,,,2632,1,1,3,13,17
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,100,Blue,team,,TSM,,LeBlanc,Nunu & Willump,Lucian,,,2632,0,6,16,14,
TRLH1/1000200075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200075?gameHash=3a58b12faf844a6d&amp;tab=overview,NA LCS,2014,6/7/2014 18:53,1,200,Red,team,,LMQ,,Kassadin,Lulu,Jax,,,2632,1,16,6,46,
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,1,Blue,top,Innox,Evil Geniuses,Trundle,Lee Sin,Nami,Jax,,,2323,1,2,2,14,230
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,2,Blue,jng,Snoopeh,Evil Geniuses,Evelynn,Lee Sin,Nami,Jax,,,2323,1,1,1,17,98
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,3,Blue,mid,Pobelter,Evil Geniuses,Lulu,Lee Sin,Nami,Jax,,,2323,1,6,1,13,359
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,4,Blue,bot,Altec,Evil Geniuses,Twitch,Lee Sin,Nami,Jax,,,2323,1,13,1,6,300
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,5,Blue,sup,Krepo,Evil Geniuses,Thresh,Lee Sin,Nami,Jax,,,2323,1,0,2,19,33
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,6,Red,top,BalIs,Cloud9,Shyvana,Kassadin,LeBlanc,Kayle,,,2323,0,0,4,4,274
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,7,Red,jng,Meteos,Cloud9,Elise,Kassadin,LeBlanc,Kayle,,,2323,0,1,4,6,158
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,8,Red,mid,Hai,Cloud9,Kha'Zix,Kassadin,LeBlanc,Kayle,,,2323,0,3,6,4,283
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,9,Red,bot,Sneaky,Cloud9,Lucian,Kassadin,LeBlanc,Kayle,,,2323,0,2,2,3,383
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,10,Red,sup,LemonNation,Cloud9,Morgana,Kassadin,LeBlanc,Kayle,,,2323,0,1,6,6,27
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,100,Blue,team,,Evil Geniuses,,Lee Sin,Nami,Jax,,,2323,1,22,7,69,
TRLH1/1000200077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200077?gameHash=b8c95c5afe522216&amp;tab=overview,NA LCS,2014,6/7/2014 20:09,1,200,Red,team,,Cloud9,,Kassadin,LeBlanc,Kayle,,,2323,0,7,22,23,
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,1,Blue,top,ZionSpartan,Dignitas,Kayle,Thresh,Yasuo,Lulu,,,2439,0,2,1,8,260
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,2,Blue,jng,Crumbz,Dignitas,Elise,Thresh,Yasuo,Lulu,,,2439,0,2,3,3,101
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,3,Blue,mid,Shiphtur,Dignitas,Kassadin,Thresh,Yasuo,Lulu,,,2439,0,3,1,6,272
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,4,Blue,bot,Imaqtpie,Dignitas,Twitch,Thresh,Yasuo,Lulu,,,2439,0,3,2,5,324
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,5,Blue,sup,KiWiKiD,Dignitas,Nami,Thresh,Yasuo,Lulu,,,2439,0,1,3,7,15
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,6,Red,top,Seraph,Counter Logic Gaming,Shyvana,Jax,Lee Sin,Ziggs,,,2439,1,0,4,4,172
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,7,Red,jng,Dexter,Counter Logic Gaming,Kha'Zix,Jax,Lee Sin,Ziggs,,,2439,1,3,2,2,154
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,8,Red,mid,Link,Counter Logic Gaming,Nidalee,Jax,Lee Sin,Ziggs,,,2439,1,0,1,5,260
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,9,Red,bot,Doublelift,Counter Logic Gaming,Lucian,Jax,Lee Sin,Ziggs,,,2439,1,5,2,3,368
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,10,Red,sup,aphromoo,Counter Logic Gaming,Morgana,Jax,Lee Sin,Ziggs,,,2439,1,2,2,7,12
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,100,Blue,team,,Dignitas,,Thresh,Yasuo,Lulu,,,2439,0,11,10,29,
TRLH1/1000200082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200082?gameHash=787dd78fe6e10c85&amp;tab=overview,NA LCS,2014,6/7/2014 21:11,1,200,Red,team,,Counter Logic Gaming,,Jax,Lee Sin,Ziggs,,,2439,1,10,11,21,
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,1,Blue,top,Westrice,compLexity Gaming,Renekton,Elise,Kha'Zix,LeBlanc,,,2605,1,2,3,12,352
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,2,Blue,jng,Kez,compLexity Gaming,Lee Sin,Elise,Kha'Zix,LeBlanc,,,2605,1,2,1,10,114
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,3,Blue,mid,pr0lly,compLexity Gaming,Annie,Elise,Kha'Zix,LeBlanc,,,2605,1,5,4,8,226
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,4,Blue,bot,ROBERTxLEE,compLexity Gaming,Lucian,Elise,Kha'Zix,LeBlanc,,,2605,1,7,1,7,423
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,5,Blue,sup,Bubbadub,compLexity Gaming,Thresh,Elise,Kha'Zix,LeBlanc,,,2605,1,1,3,13,17
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,6,Red,top,Quas,Team Curse,Lulu,Kassadin,Orianna,Evelynn,,,2605,0,1,2,8,183
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,7,Red,jng,IWDominate,Team Curse,Pantheon,Kassadin,Orianna,Evelynn,,,2605,0,3,5,4,132
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,8,Red,mid,Voyboy,Team Curse,Yasuo,Kassadin,Orianna,Evelynn,,,2605,0,4,6,5,298
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,9,Red,bot,Cop,Team Curse,Corki,Kassadin,Orianna,Evelynn,,,2605,0,3,0,7,340
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,10,Red,sup,Xpecial,Team Curse,Leona,Kassadin,Orianna,Evelynn,,,2605,0,1,4,7,56
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,100,Blue,team,,compLexity Gaming,,Elise,Kha'Zix,LeBlanc,,,2605,1,17,12,50,
TRLH1/1000200091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000200091?gameHash=bd35662ef53e53a2&amp;tab=overview,NA LCS,2014,6/7/2014 22:26,1,200,Red,team,,Team Curse,,Kassadin,Orianna,Evelynn,,,2605,0,12,17,31,
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,1,Blue,top,Rhux,Team Coast,Jax,Shyvana,Ziggs,Twisted Fate,,,1899,1,2,0,7,177
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,2,Blue,jng,Mash,Team Coast,Evelynn,Shyvana,Ziggs,Twisted Fate,,,1899,1,3,2,11,78
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,3,Blue,mid,Goldenglue,Team Coast,Syndra,Shyvana,Ziggs,Twisted Fate,,,1899,1,2,0,7,306
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,4,Blue,bot,Apollo,Team Coast,Lucian,Shyvana,Ziggs,Twisted Fate,,,1899,1,6,0,9,251
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,5,Blue,sup,Daydreamin,Team Coast,Nami,Shyvana,Ziggs,Twisted Fate,,,1899,1,2,0,13,12
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,6,Red,top,Dat Control,Team Green Forest,Renekton,Kassadin,Lee Sin,Kayle,,,1899,0,0,3,1,222
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,7,Red,jng,EREnko,Team Green Forest,Elise,Kassadin,Lee Sin,Kayle,,,1899,0,1,4,1,87
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,8,Red,mid,Nado,Team Green Forest,Lulu,Kassadin,Lee Sin,Kayle,,,1899,0,1,2,1,233
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,9,Red,bot,Don,Team Green Forest,Twitch,Kassadin,Lee Sin,Kayle,,,1899,0,0,2,2,176
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,10,Red,sup,KappaSoleil,Team Green Forest,Thresh,Kassadin,Lee Sin,Kayle,,,1899,0,0,4,2,11
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,100,Blue,team,,Team Coast,,Shyvana,Ziggs,Twisted Fate,,,1899,1,15,2,47,
FRA1TMNT1/250205,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250205?gameHash=993dfca4d98a663f,NA CS,2014,6/7/2014 23:35,1,200,Red,team,,Team Green Forest,,Kassadin,Lee Sin,Kayle,,,1899,0,2,15,7,
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,1,Blue,top,Dat Control,Team Green Forest,Renekton,Lee Sin,Kayle,Shyvana,,,2414,0,2,5,9,266
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,2,Blue,jng,EREnko,Team Green Forest,Elise,Lee Sin,Kayle,Shyvana,,,2414,0,4,3,5,121
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,3,Blue,mid,Nado,Team Green Forest,Ziggs,Lee Sin,Kayle,Shyvana,,,2414,0,5,5,6,293
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,4,Blue,bot,Don,Team Green Forest,Caitlyn,Lee Sin,Kayle,Shyvana,,,2414,0,0,4,9,320
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,5,Blue,sup,KappaSoleil,Team Green Forest,Morgana,Lee Sin,Kayle,Shyvana,,,2414,0,0,4,7,22
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,6,Red,top,Rhux,Team Coast,Lulu,Kassadin,Twisted Fate,Jax,,,2414,1,4,2,12,251
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,7,Red,jng,Mash,Team Coast,Kha'Zix,Kassadin,Twisted Fate,Jax,,,2414,1,5,4,11,108
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,8,Red,mid,Goldenglue,Team Coast,Yasuo,Kassadin,Twisted Fate,Jax,,,2414,1,4,5,9,356
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,9,Red,bot,Apollo,Team Coast,Lucian,Kassadin,Twisted Fate,Jax,,,2414,1,8,0,6,318
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,10,Red,sup,Daydreamin,Team Coast,Nami,Kassadin,Twisted Fate,Jax,,,2414,1,0,0,16,18
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,100,Blue,team,,Team Green Forest,,Lee Sin,Kayle,Shyvana,,,2414,0,11,21,36,
FRA1TMNT1/250206,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/250206?gameHash=2410407d6fb11fc0,NA CS,2014,6/8/2014 0:29,2,200,Red,team,,Team Coast,,Kassadin,Twisted Fate,Jax,,,2414,1,21,11,54,
TRLH1/1000210125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000210125?gameHash=78f0a291c0a2440d&amp;tab=overview,NA LCS,2014,6/8/2014 18:54,1,1,Blue,top,BalIs,Cloud9,Shyvana,Elise,LeBlanc,Jax,,,2060,1,1,1,9,189
TRLH1/1000210125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000210125?gameHash=78f0a291c0a2440d&amp;tab=overview,NA LCS,2014,6/8/2014 18:54,1,2,Blue,jng,Meteos,Cloud9,Lee Sin,Elise,LeBlanc,Jax,,,2060,1,1,4,9,124
TRLH1/1000210125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000210125?gameHash=78f0a291c0a2440d&amp;tab=overview,NA LCS,2014,6/8/2014 18:54,1,3,Blue,mid,Hai,Cloud9,Nidalee,Elise,LeBlanc,Jax,,,2060,1,5,3,6,214
TRLH1/1000210125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000210125?gameHash=78f0a291c0a2440d&amp;tab=overview,NA LCS,2014,6/8/2014 18:54,1,4,Blue,bot,Sneaky,Cloud9,Twitch,Elise,LeBlanc,Jax,,,2060,1,8,3,5,201
